@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
Name,Dog,NotIntact,Senior,'Miniature Pinscher',2920,11,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,17,Transfer
Name,Dog,NotIntact,Adult,Vizsla,365,15,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1825,13,Return_to_owner
Name,Dog,NotIntact,Adult,'Great Pyrenees',365,14,Adoption
Name,Dog,NotIntact,Baby,'Australian Shepherd',62,17,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1095,18,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Medium Hair',31,16,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',2,17,Transfer
Name,Dog,NotIntact,Adult,Boerboel,1460,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',217,9,Transfer
Name,Dog,NotIntact,Baby,Beagle,155,17,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',248,10,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,14,Adoption
NoName,Dog,NotIntact,Adult,Dachshund,1825,13,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,16,Adoption
NoName,Dog,Intact,Baby,'Labrador Retriever',310,14,Transfer
Name,Dog,NotIntact,Senior,Havanese,4015,12,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',155,18,Adoption
NoName,Dog,NotIntact,Adult,'Cocker Spaniel',1095,16,Transfer
Name,Dog,NotIntact,Adult,'Alaskan Husky',730,16,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Longhair',1825,18,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,15,Adoption
Name,Dog,NotIntact,Baby,Boxer,217,17,Adoption
Name,Dog,NotIntact,Senior,'French Bulldog',2920,16,Return_to_owner
Name,Dog,NotIntact,Adult,'Miniature Schnauzer',730,13,Adoption
Name,Dog,NotIntact,Adult,'Australian Shepherd',1095,13,Adoption
Name,Dog,NotIntact,Senior,'Smooth Fox Terrier',5475,14,Return_to_owner
Name,Dog,NotIntact,Senior,'Labrador Retriever',4015,19,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,15,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',28,17,Transfer
Name,Cat,NotIntact,Baby,Snowshoe,62,18,Adoption
NoName,Dog,Intact,Adult,Havanese,730,10,Transfer
Name,Dog,NotIntact,Baby,'Cairn Terrier',155,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',28,15,Transfer
Name,Dog,NotIntact,Senior,'Pit Bull',2555,11,Return_to_owner
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,13,Transfer
Name,Dog,NotIntact,Baby,'Pit Bull',124,18,Adoption
Name,Cat,NotIntact,Adult,Siamese,1095,11,Transfer
Name,Dog,NotIntact,Adult,'Miniature Schnauzer',730,17,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',62,15,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,17,Adoption
Name,Dog,NotIntact,Senior,Dachshund,5110,18,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',62,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',279,11,Adoption
Name,Dog,NotIntact,Adult,'German Wirehaired Pointer',365,15,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',2920,16,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',2920,15,Adoption
Name,Dog,NotIntact,Baby,Pointer,62,12,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',5475,14,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,12,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',21,12,Transfer
Name,Dog,NotIntact,Adult,Maltese,730,18,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',7,11,Transfer
Name,Cat,NotIntact,Baby,'Russian Blue',62,18,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',730,13,Adoption
Name,Dog,Intact,Adult,'Australian Shepherd',730,14,Return_to_owner
Name,Dog,Intact,Adult,'Pit Bull',1825,9,Euthanasia
Name,Dog,NotIntact,Adult,'Norfolk Terrier',730,16,Adoption
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,11,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',62,15,Transfer
Name,Dog,NotIntact,Adult,'Jack Russell Terrier',730,17,Adoption
Name,Dog,NotIntact,Adult,'Miniature Poodle',1460,11,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',155,16,Transfer
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',730,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
NoName,Dog,NotIntact,Baby,'German Shepherd',62,17,Adoption
Name,Dog,NotIntact,Senior,'Toy Poodle',4015,17,Return_to_owner
Name,Cat,NotIntact,Senior,Siamese,5840,14,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',124,12,Adoption
Name,Dog,NotIntact,Adult,'Miniature Poodle',730,14,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,11,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',31,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,20,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,18,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',21,12,Transfer
Name,Cat,NotIntact,Adult,Siamese,365,11,Transfer
Name,Cat,NotIntact,Baby,Siamese,62,18,Adoption
NoName,Dog,Intact,Baby,'Pit Bull',2,16,Transfer
NoName,Cat,Intact,Baby,'Domestic Longhair',62,19,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,11,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',4,10,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,19,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,12,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',310,16,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,18,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',62,14,Transfer
Name,Dog,NotIntact,Senior,'Labrador Retriever',5110,20,Return_to_owner
NoName,Cat,Unknown,Baby,'Domestic Shorthair',21,18,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,18,Transfer
Name,Dog,NotIntact,Adult,'Labrador Retriever',730,0,Transfer
Name,Dog,NotIntact,Adult,'Great Pyrenees',730,21,Adoption
NoName,Dog,Intact,Adult,'Miniature Poodle',365,10,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,12,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',62,9,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',28,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',248,23,Adoption
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',1825,15,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',341,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,16,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',3650,19,Return_to_owner
Name,Dog,NotIntact,Baby,'Pit Bull',279,11,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',730,12,Adoption
NoName,Dog,NotIntact,Adult,'Cairn Terrier',1825,16,Adoption
Name,Dog,NotIntact,Baby,'Smooth Fox Terrier',310,11,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,17,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,15,Transfer
Name,Dog,Intact,Baby,'Chihuahua Shorthair',248,14,Transfer
NoName,Cat,NotIntact,Baby,Siamese,93,17,Adoption
Name,Dog,NotIntact,Senior,'Basset Hound',2555,9,Return_to_owner
Name,Dog,NotIntact,Adult,'American Pit Bull Terrier',365,16,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',62,15,Transfer
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',62,15,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,14,Transfer
Name,Dog,Intact,Baby,Dachshund,62,0,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',1095,16,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
NoName,Dog,NotIntact,Baby,'Italian Greyhound',217,17,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',2555,16,Return_to_owner
Name,Cat,NotIntact,Adult,'Domestic Medium Hair',1095,9,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,13,Transfer
Name,Dog,NotIntact,Adult,'Shih Tzu',730,17,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,18,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',31,15,Transfer
Name,Dog,Intact,Adult,'Pit Bull',1095,16,Return_to_owner
Name,Cat,NotIntact,Senior,'Domestic Shorthair',3650,12,Transfer
Name,Dog,NotIntact,Adult,'German Shepherd',1095,17,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,Rottweiler,730,17,Adoption
Name,Dog,NotIntact,Adult,'Siberian Husky',365,17,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,14,Adoption
Name,Dog,Intact,Baby,'Pit Bull',217,18,Return_to_owner
NoName,Dog,Intact,Baby,'Miniature Schnauzer',31,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,12,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',31,17,Adoption
NoName,Dog,NotIntact,Adult,'Yorkshire Terrier',365,19,Adoption
Name,Cat,Intact,Adult,'Domestic Longhair',1460,14,Transfer
NoName,Dog,NotIntact,Adult,Dachshund,365,16,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',31,17,Transfer
NoName,Dog,NotIntact,Baby,Dachshund,62,10,Adoption
Name,Cat,NotIntact,Adult,'Domestic Medium Hair',1825,12,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,9,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,17,Transfer
Name,Dog,NotIntact,Baby,'Miniature Schnauzer',341,12,Transfer
Name,Dog,NotIntact,Baby,'Labrador Retriever',31,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',248,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',217,15,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',4380,17,Return_to_owner
NoName,Dog,Intact,Adult,'Australian Cattle Dog',730,15,Transfer
NoName,Cat,Intact,Baby,'Domestic Medium Hair',21,16,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',14,14,Transfer
Name,Dog,NotIntact,Baby,Pointer,124,16,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,11,Adoption
Name,Dog,NotIntact,Senior,Maltese,2920,11,Adoption
Name,Dog,Intact,Senior,'Scottish Terrier',2555,0,Transfer
NoName,Dog,NotIntact,Baby,'Australian Cattle Dog',155,17,Adoption
Name,Dog,NotIntact,Adult,'Australian Kelpie',1095,14,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,8,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',93,12,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',1095,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,19,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Cat,Intact,Baby,Siamese,28,13,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',31,14,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,15,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',28,17,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',1460,15,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,13,Transfer
Name,Dog,Intact,Adult,'Jack Russell Terrier',730,15,Return_to_owner
Name,Dog,NotIntact,Baby,'Yorkshire Terrier',62,12,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',62,11,Transfer
Name,Dog,NotIntact,Baby,'Labrador Retriever',62,21,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
NoName,Cat,NotIntact,Adult,Siamese,365,18,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',1460,14,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,10,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',31,19,Adoption
Name,Dog,NotIntact,Senior,'Alaskan Malamute',2555,11,Return_to_owner
Name,Cat,Intact,Baby,'Domestic Shorthair',31,12,Transfer
NoName,Dog,NotIntact,Baby,Boxer,310,11,Adoption
Name,Dog,Intact,Senior,Rottweiler,4380,16,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,16,Transfer
Name,Dog,NotIntact,Adult,'Miniature Pinscher',1095,12,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,12,Transfer
NoName,Dog,Intact,Baby,'Labrador Retriever',62,13,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',1095,11,Transfer
Name,Dog,NotIntact,Senior,'Anatol Shepherd',2190,13,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,18,Adoption
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',186,19,Adoption
Name,Dog,NotIntact,Adult,'Miniature Pinscher',1460,19,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,12,Adoption
Name,Dog,Intact,Baby,'Labrador Retriever',28,17,Transfer
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',365,19,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',14,14,Transfer
Name,Dog,Intact,Adult,'Chihuahua Shorthair',1095,12,Transfer
Name,Dog,NotIntact,Adult,Pbgv,365,17,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',31,12,Transfer
Name,Dog,NotIntact,Adult,Dachshund,730,16,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',28,10,Transfer
Name,Dog,Intact,Adult,'Great Dane',730,11,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',31,11,Transfer
Name,Dog,NotIntact,Adult,'Airedale Terrier',730,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',155,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',730,13,Adoption
NoName,Dog,NotIntact,Baby,'Plott Hound',124,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',217,11,Adoption
Name,Dog,NotIntact,Adult,Vizsla,1095,13,Adoption
Name,Dog,NotIntact,Baby,'Cairn Terrier',124,18,Adoption
NoName,Cat,Unknown,Baby,'Domestic Medium Hair',7,10,Transfer
Name,Dog,NotIntact,Baby,'Labrador Retriever',62,14,Adoption
Name,Dog,NotIntact,Senior,'Miniature Poodle',3650,12,Return_to_owner
Name,Dog,NotIntact,Senior,'Jack Russell Terrier',3650,17,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',365,11,Adoption
Name,Cat,NotIntact,Adult,'Maine Coon',1460,13,Adoption
Name,Dog,Intact,Adult,'Chihuahua Shorthair',1825,15,Transfer
NoName,Dog,Intact,Adult,'Chihuahua Shorthair',1095,12,Transfer
Name,Dog,NotIntact,Senior,'German Shepherd',2555,17,Return_to_owner
Name,Dog,Intact,Baby,'Smooth Fox Terrier',248,12,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',1825,17,Return_to_owner
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',4015,16,Return_to_owner
Name,Dog,Intact,Adult,'Shih Tzu',1095,16,Transfer
NoName,Dog,NotIntact,Baby,'Shih Tzu',310,0,Transfer
NoName,Dog,Intact,Baby,'Labrador Retriever',155,10,Transfer
NoName,Dog,NotIntact,Baby,'Miniature Poodle',62,17,Adoption
NoName,Dog,NotIntact,Baby,'Jack Russell Terrier',248,16,Adoption
NoName,Dog,NotIntact,Adult,'Chihuahua Longhair',730,17,Adoption
Name,Dog,NotIntact,Baby,'Yorkshire Terrier',62,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',62,12,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'Great Pyrenees',1095,14,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',730,11,Adoption
Name,Dog,NotIntact,Senior,'American Bulldog',2555,19,Return_to_owner
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,16,Adoption
Name,Dog,NotIntact,Adult,'Border Collie',365,12,Adoption
NoName,Cat,Intact,Baby,Siamese,93,17,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',730,17,Adoption
Name,Dog,NotIntact,Senior,'Australian Cattle Dog',2555,18,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',5475,15,Return_to_owner
Name,Dog,NotIntact,Adult,Pointer,1460,13,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1825,0,Transfer
Name,Dog,NotIntact,Adult,'Black Mouth Cur',1825,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',279,13,Adoption
Name,Dog,NotIntact,Adult,'Yorkshire Terrier',365,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,0,Transfer
Name,Dog,NotIntact,Adult,'Anatol Shepherd',730,13,Adoption
Name,Dog,NotIntact,Senior,Dachshund,2190,12,Adoption
Name,Cat,NotIntact,Adult,'Domestic Medium Hair',365,12,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',28,10,Transfer
Name,Dog,Intact,Senior,'German Shorthair Pointer',3285,11,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Dog,NotIntact,Baby,'Miniature Poodle',217,17,Adoption
Name,Dog,NotIntact,Senior,'Australian Cattle Dog',3285,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,19,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1825,16,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',2920,12,Return_to_owner
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,16,Adoption
Name,Dog,NotIntact,Adult,'Australian Kelpie',730,10,Adoption
Name,Dog,NotIntact,Baby,'American Pit Bull Terrier',341,17,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,13,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',2555,18,Return_to_owner
Name,Dog,NotIntact,Adult,Dachshund,730,18,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Medium Hair',62,17,Adoption
Name,Dog,NotIntact,Baby,Beagle,341,18,Adoption
Name,Cat,NotIntact,Senior,Manx,2920,14,Adoption
Name,Dog,NotIntact,Baby,Catahoula,310,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,17,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1095,14,Adoption
NoName,Cat,Unknown,Baby,Siamese,93,9,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',730,15,Adoption
Name,Dog,Intact,Senior,'Rat Terrier',2190,18,Return_to_owner
Name,Dog,Intact,Baby,'Border Terrier',31,16,Transfer
NoName,Cat,Intact,Baby,Siamese,7,14,Transfer
Name,Dog,NotIntact,Adult,'Miniature Schnauzer',730,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,15,Adoption
Name,Dog,Intact,Adult,'Boston Terrier',730,16,Return_to_owner
Name,Dog,Intact,Senior,'Chinese Sharpei',4380,12,Return_to_owner
NoName,Dog,NotIntact,Baby,Dachshund,93,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',186,9,Transfer
Name,Dog,NotIntact,Adult,'Australian Kelpie',730,16,Adoption
NoName,Dog,Intact,Senior,'Chihuahua Shorthair',3285,13,Euthanasia
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,19,Transfer
NoName,Dog,NotIntact,Baby,Maltese,341,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,12,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',31,18,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',93,16,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',365,16,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',186,12,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',124,12,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',93,9,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,14,Transfer
Name,Cat,NotIntact,Senior,'Domestic Shorthair',6205,13,Return_to_owner
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
Name,Dog,NotIntact,Adult,'American Bulldog',365,12,Adoption
Name,Cat,NotIntact,Adult,'Domestic Medium Hair',2190,14,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',124,9,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,0,Transfer
Name,Cat,NotIntact,Baby,Siamese,93,12,Adoption
Name,Dog,NotIntact,Senior,'Chow Chow',5110,19,Return_to_owner
Name,Dog,Intact,Adult,'Pit Bull',730,15,Return_to_owner
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',365,8,Transfer
Name,Dog,Intact,Adult,'Pharaoh Hound',365,16,Return_to_owner
NoName,Dog,NotIntact,Baby,'Great Pyrenees',93,11,Adoption
Name,Cat,NotIntact,Baby,Manx,62,17,Adoption
Name,Dog,NotIntact,Adult,Staffordshire,730,18,Adoption
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',124,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',28,15,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',31,9,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',124,9,Transfer
