@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute sex {Female,Male,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute color {Agouti,Apricot,Black,'Black Brindle','Black Smoke','Black Tabby','Black Tiger',Blue,'Blue Cream','Blue Merle','Blue Point','Blue Smoke','Blue Tabby','Blue Tick','Blue Tiger',Brown,'Brown Brindle','Brown Merle','Brown Tabby','Brown Tiger',Buff,Calico,'Calico Point',Chocolate,'Chocolate Point',Cream,'Cream Tabby',Fawn,'Flame Point',Gold,Gray,'Gray Tabby','Lilac Point',Liver,'Liver Tick','Lynx Point',Orange,'Orange Tabby','Orange Tiger',Pink,Red,'Red Merle','Red Tick',Ruddy,Sable,'Seal Point',Silver,'Silver Lynx Point','Silver Tabby',Tan,Torbie,Tortie,'Tortie Point',Tricolor,White,Yellow,'Yellow Brindle'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
Name,Dog,NotIntact,Male,Adult,'Siberian Husky',Tan,365,16,Return_to_owner
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair',White,62,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Orange,1,18,Transfer
Name,Dog,NotIntact,Female,Senior,'Labrador Retriever',Black,2190,12,Adoption
Name,Dog,Intact,Male,Adult,'Chihuahua Shorthair',Buff,365,13,Died
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,62,12,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,28,13,Transfer
Name,Dog,NotIntact,Female,Baby,'Yorkshire Terrier',Cream,186,14,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Chow Chow',Tan,730,17,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Black,3,12,Transfer
Name,Dog,Intact,Male,Baby,'Chihuahua Shorthair',Buff,93,18,Transfer
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',Brown,62,18,Adoption
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',Yellow,310,14,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,62,12,Adoption
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,62,18,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Black Tabby',14,16,Transfer
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Lynx Point',124,11,Adoption
Name,Dog,NotIntact,Male,Adult,'Yorkshire Terrier',Gray,1095,18,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Anatol Shepherd',Tan,730,13,Adoption
NoName,Dog,NotIntact,Female,Baby,'Labrador Retriever',Black,62,13,Adoption
Name,Dog,NotIntact,Female,Senior,'Miniature Poodle',White,2190,16,Adoption
Name,Dog,Intact,Male,Adult,'Chihuahua Shorthair',Black,1460,13,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',21,13,Transfer
Name,Dog,NotIntact,Male,Senior,Catahoula,'Brown Brindle',2555,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',2,12,Transfer
NoName,Dog,NotIntact,Male,Adult,'Chihuahua Longhair',Brown,730,17,Adoption
NoName,Dog,Unknown,Unknown,Baby,'Border Collie',Black,28,19,Transfer
Name,Dog,NotIntact,Male,Baby,'Rat Terrier',White,217,11,Adoption
NoName,Dog,Intact,Female,Baby,'Plott Hound',Red,31,16,Transfer
Name,Dog,NotIntact,Male,Senior,'Pit Bull',White,2190,17,Return_to_owner
Name,Cat,NotIntact,Male,Baby,Snowshoe,'Chocolate Point',62,17,Adoption
Name,Dog,NotIntact,Female,Senior,'Boston Terrier',Black,4745,18,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Orange,7,10,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,93,18,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',21,19,Transfer
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Lynx Point',365,16,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,730,15,Adoption
Name,Dog,NotIntact,Male,Adult,'Belgian Malinois',Brown,730,18,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'American Bulldog',Fawn,730,11,Transfer
Name,Cat,Intact,Male,Baby,'Domestic Shorthair','Blue Tabby',62,12,Transfer
Name,Dog,NotIntact,Female,Adult,Boxer,Tan,730,13,Adoption
Name,Dog,Intact,Male,Adult,'Great Pyrenees',White,1825,11,Transfer
Name,Dog,Intact,Female,Adult,'Chihuahua Shorthair',Tan,365,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Dogo Argentino',White,1825,16,Euthanasia
Name,Cat,Intact,Female,Baby,'Domestic Medium Hair',White,28,13,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Yorkshire Terrier',Tricolor,1095,12,Adoption
Name,Cat,NotIntact,Female,Senior,'Domestic Shorthair',White,2920,11,Adoption
Name,Cat,NotIntact,Male,Adult,Siamese,'Flame Point',730,19,Adoption
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',31,18,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Tan,365,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,1095,10,Euthanasia
NoName,Cat,Intact,Male,Baby,'Domestic Medium Hair','Silver Tabby',217,12,Transfer
NoName,Cat,Intact,Female,Baby,Siamese,'Lynx Point',31,16,Transfer
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Brown,1460,17,Return_to_owner
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',Tan,217,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Longhair',Black,217,9,Transfer
Name,Dog,NotIntact,Female,Baby,'Airedale Terrier',Black,310,17,Transfer
Name,Dog,NotIntact,Male,Baby,'American Bulldog',Brown,62,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Miniature Poodle',White,730,16,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',155,9,Transfer
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Tortie,365,11,Euthanasia
Name,Cat,Intact,Female,Baby,'Domestic Shorthair',Calico,14,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',White,21,13,Transfer
Name,Dog,NotIntact,Female,Adult,'German Shepherd',Sable,365,17,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Tortie,1460,18,Adoption
Name,Dog,Intact,Male,Baby,'Pit Bull',Blue,310,13,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Cream Tabby',217,12,Adoption
NoName,Dog,NotIntact,Male,Adult,'Chow Chow',Black,365,14,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',730,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Medium Hair',Black,124,14,Adoption
Name,Dog,NotIntact,Female,Senior,'Rat Terrier',White,3285,13,Adoption
Name,Dog,NotIntact,Male,Adult,Landseer,Black,365,14,Adoption
Name,Dog,NotIntact,Female,Senior,'Chihuahua Shorthair',Red,2920,14,Adoption
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever','Brown Brindle',730,18,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',93,17,Adoption
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Blue Tabby',62,13,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,3,14,Transfer
NoName,Dog,Intact,Female,Baby,'Chihuahua Shorthair',Brown,14,17,Transfer
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair','Orange Tabby',365,9,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,217,13,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,17,Adoption
NoName,Dog,NotIntact,Male,Adult,Dachshund,Red,730,17,Adoption
NoName,Dog,NotIntact,Male,Baby,'Border Collie',Tricolor,31,6,Adoption
Name,Dog,NotIntact,Female,Baby,'Plott Hound','Brown Brindle',93,19,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Medium Hair','Lynx Point',365,9,Transfer
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Brown Tabby',365,19,Adoption
Name,Dog,Intact,Male,Baby,'Chihuahua Shorthair',Tan,186,15,Euthanasia
NoName,Dog,Intact,Male,Baby,'Chihuahua Shorthair',Black,31,8,Euthanasia
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Blue,1095,17,Adoption
Name,Dog,Intact,Female,Adult,'Bull Terrier',White,1825,16,Return_to_owner
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,1460,10,Return_to_owner
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,365,13,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Medium Hair',Calico,341,18,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair',Tortie,7,14,Transfer
NoName,Dog,NotIntact,Male,Adult,'Yorkshire Terrier',Brown,365,14,Adoption
Name,Dog,NotIntact,Female,Adult,'Rat Terrier',White,365,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Brown Tabby',7,19,Transfer
Name,Dog,Intact,Female,Adult,'Shih Tzu',Chocolate,365,0,Transfer
Name,Dog,NotIntact,Male,Baby,'Labrador Retriever',Black,62,8,Adoption
Name,Dog,NotIntact,Female,Senior,'Border Collie',Black,2920,16,Adoption
NoName,Cat,NotIntact,Female,Baby,Siamese,'Flame Point',186,17,Adoption
NoName,Cat,Unknown,Unknown,Adult,'Domestic Shorthair','Cream Tabby',0,13,Transfer
Name,Dog,NotIntact,Male,Baby,'Australian Cattle Dog',Brown,217,17,Adoption
Name,Dog,NotIntact,Female,Senior,'Labrador Retriever',Black,4015,15,Transfer
NoName,Cat,Intact,Male,Adult,'Domestic Medium Hair','Orange Tabby',365,13,Transfer
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',Cream,31,17,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,186,14,Adoption
NoName,Cat,Intact,Male,Unknown,'Domestic Shorthair','Blue Tabby',0,10,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Orange Tabby',186,18,Adoption
Name,Dog,NotIntact,Female,Adult,'German Shepherd',Brown,1460,17,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Cairn Terrier',Brown,365,16,Adoption
Name,Dog,Intact,Male,Adult,'German Shepherd',Tan,365,11,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Blue Tabby',2,8,Died
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',217,9,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Shepherd',Tricolor,1825,11,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',124,9,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',186,14,Adoption
Name,Dog,NotIntact,Male,Baby,'Norfolk Terrier',White,248,18,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair',Orange,365,15,Euthanasia
Name,Dog,NotIntact,Male,Adult,'American Bulldog',White,365,14,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Medium Hair',Orange,21,13,Transfer
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Cream Tabby',365,17,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair','Orange Tabby',365,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',White,1095,13,Adoption
Name,Dog,NotIntact,Female,Baby,'Rat Terrier','Blue Merle',62,18,Adoption
Name,Dog,NotIntact,Female,Senior,'Pit Bull',Brown,2555,17,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,2555,17,Adoption
Name,Dog,NotIntact,Female,Senior,'Chihuahua Shorthair',White,5840,14,Return_to_owner
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair',Blue,730,15,Transfer
NoName,Dog,Intact,Female,Baby,'Labrador Retriever',Cream,62,19,Transfer
NoName,Dog,Intact,Female,Adult,'Yorkshire Terrier',Black,730,15,Transfer
NoName,Cat,NotIntact,Female,Baby,'Domestic Longhair',White,93,17,Adoption
Name,Cat,NotIntact,Female,Adult,Bombay,Black,365,12,Transfer
NoName,Dog,Intact,Female,Baby,'Chihuahua Shorthair',Tricolor,31,18,Transfer
Name,Dog,NotIntact,Male,Baby,Catahoula,'Red Merle',248,15,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,62,18,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Cream,21,14,Transfer
Name,Dog,NotIntact,Female,Adult,'Pit Bull',Blue,1460,12,Return_to_owner
Name,Dog,NotIntact,Female,Baby,'Chihuahua Shorthair',White,31,9,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,14,18,Transfer
Name,Dog,NotIntact,Male,Baby,'Australian Cattle Dog',Sable,62,18,Adoption
Name,Dog,NotIntact,Female,Adult,'Dachshund Wirehair',Tricolor,1095,12,Return_to_owner
Name,Dog,NotIntact,Male,Adult,Papillon,Red,730,14,Adoption
Name,Dog,NotIntact,Male,Senior,'Labrador Retriever',Yellow,2555,15,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Longhair','Orange Tabby',365,14,Adoption
Name,Dog,NotIntact,Female,Adult,'German Shepherd',Sable,730,16,Transfer
Name,Dog,NotIntact,Female,Adult,'Yorkshire Terrier',Tan,1825,12,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',155,15,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,62,15,Adoption
NoName,Dog,NotIntact,Female,Baby,Boxer,Brown,93,17,Adoption
Name,Dog,Intact,Male,Adult,'Australian Kelpie',White,730,18,Euthanasia
Name,Dog,NotIntact,Female,Baby,'Pit Bull',White,124,17,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair','Brown Tabby',730,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Norfolk Terrier',Tan,730,17,Adoption
Name,Dog,NotIntact,Male,Baby,Dachshund,Black,186,17,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair',White,365,14,Euthanasia
Name,Dog,NotIntact,Male,Baby,Dachshund,Buff,62,11,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',62,16,Transfer
NoName,Cat,Intact,Male,Adult,'Russian Blue',Blue,365,8,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,124,0,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,93,12,Adoption
Name,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',93,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Cattle Dog',White,730,13,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Pit Bull',Fawn,1095,11,Transfer
Name,Dog,NotIntact,Female,Adult,'Shih Tzu',White,1095,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',2,14,Transfer
NoName,Dog,Intact,Female,Baby,'St. Bernard Smooth Coat',Tricolor,62,13,Euthanasia
Name,Dog,NotIntact,Male,Adult,'German Shepherd',Brown,1460,17,Adoption
Name,Dog,NotIntact,Male,Adult,Rottweiler,Black,730,11,Return_to_owner
Name,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',31,13,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Medium Hair','Brown Tabby',124,0,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,365,8,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair','Black Tabby',365,9,Transfer
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Black,730,0,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',31,17,Euthanasia
Name,Cat,NotIntact,Female,Senior,'Domestic Shorthair','Brown Tabby',4745,19,Adoption
Name,Dog,Intact,Male,Adult,'German Shepherd',Black,1095,15,Return_to_owner
NoName,Dog,Intact,Female,Baby,'Jack Russell Terrier',White,93,19,Euthanasia
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Calico,6,14,Transfer
Name,Dog,NotIntact,Female,Adult,'Pit Bull',White,1460,13,Return_to_owner
Name,Dog,Intact,Male,Adult,'Labrador Retriever',Cream,1460,15,Euthanasia
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Blue Tabby',124,15,Transfer
Name,Dog,NotIntact,Male,Baby,Pug,Tan,62,18,Adoption
Name,Dog,NotIntact,Male,Baby,'Doberman Pinsch',Black,186,18,Return_to_owner
Name,Dog,NotIntact,Male,Senior,'Australian Shepherd',Brown,4380,16,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Australian Shepherd','Blue Merle',730,17,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Longhair','Orange Tabby',93,18,Adoption
NoName,Dog,Intact,Male,Baby,'Anatol Shepherd',Black,14,16,Transfer
Name,Dog,Intact,Female,Baby,Dachshund,Brown,31,14,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',31,14,Euthanasia
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Blue Tabby',31,14,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Blue,62,17,Adoption
Name,Cat,Intact,Male,Senior,'Domestic Shorthair',Black,4015,12,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Longhair','Brown Tabby',62,13,Adoption
Name,Dog,Intact,Male,Senior,'Labrador Retriever',Black,2920,8,Euthanasia
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Tan,1095,14,Return_to_owner
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',365,19,Adoption
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Tortie,62,19,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,93,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Standard Schnauzer',Cream,1095,7,Adoption
Name,Dog,NotIntact,Female,Baby,Catahoula,White,155,15,Adoption
Name,Dog,NotIntact,Male,Baby,'Australian Kelpie',Black,62,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,93,18,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',White,3,16,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Black,365,0,Transfer
NoName,Dog,NotIntact,Female,Adult,Catahoula,'Brown Brindle',730,11,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Brown Tabby',14,17,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Blue,31,10,Transfer
Name,Dog,NotIntact,Female,Baby,'Black Mouth Cur',Brown,186,13,Adoption
Name,Dog,NotIntact,Male,Senior,'Australian Shepherd',Blue,3285,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',White,365,13,Adoption
Name,Cat,NotIntact,Female,Senior,'Domestic Shorthair',Black,4380,13,Adoption
NoName,Dog,NotIntact,Female,Adult,'Yorkshire Terrier',Tan,1825,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Border Collie','Brown Merle',365,16,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Longhair','Orange Tabby',62,10,Adoption
Name,Dog,NotIntact,Male,Adult,'Pit Bull',White,1095,16,Adoption
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Black,365,13,Adoption
Name,Dog,NotIntact,Male,Baby,'Alaskan Husky',White,310,18,Adoption
Name,Dog,Intact,Male,Adult,'Pit Bull',Fawn,365,14,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Siberian Husky',White,365,14,Adoption
Name,Dog,NotIntact,Male,Senior,'English Springer Spaniel',Liver,2920,11,Return_to_owner
Name,Dog,NotIntact,Female,Baby,'Cairn Terrier',Tan,341,16,Adoption
Name,Dog,NotIntact,Female,Baby,'Alaskan Malamute',Gray,279,14,Return_to_owner
NoName,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',White,730,18,Adoption
NoName,Dog,NotIntact,Male,Adult,'Cardigan Welsh Corgi',Tricolor,730,18,Adoption
Name,Dog,Intact,Female,Adult,'Cairn Terrier',White,1825,15,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,1,17,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',62,12,Adoption
NoName,Dog,Intact,Female,Baby,'Labrador Retriever',Cream,7,18,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',62,14,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Orange Tabby',14,18,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Blue Tabby',186,9,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Brown,1095,17,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,14,13,Transfer
NoName,Dog,NotIntact,Male,Senior,'Chihuahua Shorthair',Black,3650,15,Euthanasia
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',2555,14,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',2,12,Transfer
Name,Dog,NotIntact,Female,Baby,'Chihuahua Shorthair',White,62,12,Adoption
NoName,Cat,NotIntact,Male,Adult,'Domestic Shorthair',Black,365,15,Transfer
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair',White,730,15,Transfer
Name,Dog,NotIntact,Female,Baby,'Australian Cattle Dog',White,155,18,Adoption
Name,Dog,NotIntact,Male,Baby,'Carolina Dog',Black,62,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Calico,21,18,Transfer
Name,Dog,NotIntact,Female,Baby,'Pit Bull',Tan,155,16,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Pit Bull',Tan,365,16,Adoption
Name,Dog,NotIntact,Male,Adult,Dachshund,Sable,1460,19,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,93,15,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',62,13,Adoption
Name,Dog,NotIntact,Male,Adult,Catahoula,White,365,12,Transfer
Name,Dog,Intact,Male,Adult,Pekingese,White,1825,12,Transfer
Name,Dog,NotIntact,Male,Adult,'Cocker Spaniel',White,1095,16,Return_to_owner
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair',White,248,18,Transfer
Name,Dog,NotIntact,Male,Baby,Pointer,White,186,17,Return_to_owner
Name,Dog,NotIntact,Female,Baby,'Chihuahua Shorthair',Tan,62,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Black,365,16,Adoption
Name,Dog,NotIntact,Female,Baby,'Labrador Retriever',White,310,11,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair','Brown Tabby',730,19,Adoption
Name,Dog,NotIntact,Male,Senior,'West Highland',White,2555,18,Return_to_owner
Name,Dog,NotIntact,Male,Baby,Dachshund,Tan,217,15,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Medium Hair',White,730,10,Adoption
